"";"GeneID_final";"GeneSymbol_final";"Protein.name";"Fasta.headers";"Controle_neg_0h_1";"Controle_neg_0h_2";"Controle_neg_0h_3";"Controle_neg_24h_1";"Controle_neg_24h_2";"Lampada_2_48h_3";"Controle_neg_48h_1";"Controle_neg_48h_2";"Controle_neg_48h_3";"Lampada_1_0h_1";"Lampada_1_0h_2";"Lampada_1_0h_3";"Lampada_1_24h_1";"Lampada_1_24h_2";"Lampada_1_24h_3";"Lampada_1_48h_1";"Lampada_1_48h_2";"Lampada_1_48h_3";"Lampada_2_0h_1";"Lampada_2_0h_2";"Lampada_2_0h_3";"Lampada_2_24h_1";"Lampada_2_24h_2";"Lampada_2_24h_3";"Lampada_2_48h_1";"Lampada_2_48h_2";"Controle_neg_24h_3"
"2024";"54978";"SLC35F6";"Solute carrier family 35 member F6";"sp|Q8N357|S35F6_HUMAN Solute carrier family 35 member F6 OS=Homo sapiens OX=9606 GN=SLC35F6 PE=1 SV=1";286060;0;0;208380;187580;100310;0;132120;0;0;217990;166990;222690;0;162350;151550;0;52009;173260;123880;68127;142880;0;274580;0;373460;0
"2025";"10973";"ASCC3";"Activating signal cointegrator 1 complex subunit 3";"sp|Q8N3C0|ASCC3_HUMAN Activating signal cointegrator 1 complex subunit 3 OS=Homo sapiens OX=9606 GN=ASCC3 PE=1 SV=3";177900;0;274890;97224;75264;30622;0;57651;40911;0;385250;212560;94943;0;122540;98178;34682;37591;155770;67913;96202;109380;68437;102930;0;194980;34142
"2026";"50488";"MINK1";"Isoform of Q8N4C8, Isoform 4 of Misshapen-like kinase 1";"sp|Q8N4C8-4|MINK1-4_HUMAN Isoform of Q8N4C8, Isoform 4 of Misshapen-like kinase 1 OS=Homo sapiens OX=9606 GN=MINK1 PE=1 SV=2";774810;92014;449580;355100;484340;145200;120780;351910;330390;324730;960420;466880;351710;0;306950;303850;221510;117150;465860;179830;287810;247630;168830;177480;0;593170;101250
"2027";"23065";"EMC1";"Isoform of Q8N766, Isoform 3 of ER membrane protein complex subunit 1";"sp|Q8N766-3|EMC1-3_HUMAN Isoform of Q8N766, Isoform 3 of ER membrane protein complex subunit 1 OS=Homo sapiens OX=9606 GN=EMC1 PE=1 SV=1";586900;522390;1053300;357020;284470;137760;191760;235590;193970;79655;1554400;380550;278520;199630;460830;829840;146670;173130;536270;293490;301550;1349100;425750;498990;141930;1572400;187020
"2028";"374354";"NHLRC2";"Isoform of Q8NBF2, Isoform 2 of NHL repeat-containing protein 2";"sp|Q8NBF2-2|NHLC2-2_HUMAN Isoform of Q8NBF2, Isoform 2 of NHL repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=NHLRC2 PE=1 SV=1";229710;87459;278580;120930;141770;61960;132260;117290;193450;126140;406470;203660;154600;0;187450;146370;139350;169210;338420;118880;188410;234910;113290;164160;0;563010;90252
"2029";"79709";"COLGALT1";"Procollagen galactosyltransferase 1";"sp|Q8NBJ5|GT251_HUMAN Procollagen galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=COLGALT1 PE=1 SV=1";348790;836190;616460;315130;358170;207580;138540;161400;445200;364720;547240;546190;378880;704680;262410;0;209770;0;671250;104680;214070;815220;0;0;285550;408530;0
"2030";"337867";"UBAC2";"Isoform of Q8NBM4, Ubiquitin-associated domain-containing protein 2 (Fragment)";"tr|X6R5E5|X6R5E5_HUMAN Isoform of Q8NBM4, Ubiquitin-associated domain-containing protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=UBAC2 PE=1 SV=1";0;0;306180;213490;270090;95434;79483;0;242740;104070;570570;223850;226890;0;255940;120890;126100;0;433390;125630;0;191400;0;0;0;428090;118650
"2031";"81567";"TXNDC5";"Isoform of Q8NBS9, Isoform 2 of Thioredoxin domain-containing protein 5";"sp|Q8NBS9-2|TXND5-2_HUMAN Isoform of Q8NBS9, Isoform 2 of Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2";2133400;3189700;1909100;1075600;2625500;736180;1129300;1593900;1901200;1602200;4970200;2689300;1912900;1665800;2594600;721730;1051800;1302400;1819800;1188600;2481900;1165800;946140;1404900;1080700;4613400;852220
"2032";"26135";"SERBP1";"Isoform of Q8NC51, Isoform 4 of Plasminogen activator inhibitor 1 RNA-binding protein";"sp|Q8NC51-4|PAIRB-4_HUMAN Isoform of Q8NC51, Isoform 4 of Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2";7801100;13283000;12040000;1610200;10954000;2419500;5565500;5787800;5841600;5853700;20673000;7156200;6500200;1067500;11097000;2758900;3550500;1691600;3439200;4697800;7018500;1402300;576310;1808500;7818500;6813900;1346000
"2033";"221496";"LEMD2";"LEM domain-containing protein 2";"sp|Q8NC56|LEMD2_HUMAN LEM domain-containing protein 2 OS=Homo sapiens OX=9606 GN=LEMD2 PE=1 SV=1";1249900;446160;1463400;803670;1108300;318690;392650;770990;927500;1055100;1292500;900160;821620;0;588530;845070;296240;170770;1176700;597280;606150;0;566500;348560;0;1412000;0
"2034";"11226";"GALNT6";"Polypeptide N-acetylgalactosaminyltransferase 6";"sp|Q8NCL4|GALT6_HUMAN Polypeptide N-acetylgalactosaminyltransferase 6 OS=Homo sapiens OX=9606 GN=GALNT6 PE=1 SV=2";33937;0;0;36596;50599;0;0;14519;20029;0;184960;17364;19935;0;0;17818;0;0;13130;15784;0;0;0;0;0;0;0
"2035";"128240";"NAXE";"Isoform of Q8NCW5, Isoform 2 of NAD(P)H-hydrate epimerase";"sp|Q8NCW5-2|NNRE-2_HUMAN Isoform of Q8NCW5, Isoform 2 of NAD(P)H-hydrate epimerase OS=Homo sapiens OX=9606 GN=NAXE PE=1 SV=2";509350;238020;610310;203460;219630;333390;122220;103950;222310;0;1646300;808650;236580;131340;504840;179840;127740;723900;488300;703670;677150;717920;212560;1746100;29703;1697500;420150
"2036";"121214";"SDR9C7";"Short-chain dehydrogenase/reductase family 9C member 7";"sp|Q8NEX9|DR9C7_HUMAN Short-chain dehydrogenase/reductase family 9C member 7 OS=Homo sapiens OX=9606 GN=SDR9C7 PE=1 SV=1";1636400;939000;11072000;938650;765200;7268400;475400;1462700;828350;691470;3977800;8127700;318760;520210;1766800;671580;1003900;4360100;5640000;2337800;6638900;3193100;8692700;16191000;93502;11460000;7285600
"2037";"9052";"GPRC5A";"Retinoic acid-induced protein 3";"sp|Q8NFJ5|RAI3_HUMAN Retinoic acid-induced protein 3 OS=Homo sapiens OX=9606 GN=GPRC5A PE=1 SV=2";2704100;0;427190;2666400;627690;163320;551860;2206700;1947700;89588;2493100;91744;798030;0;473290;2269400;761100;255410;1469700;592230;0;646110;0;0;0;1726800;120370
"2038";"55907";"CMAS";"N-acylneuraminate cytidylyltransferase";"sp|Q8NFW8|NEUA_HUMAN N-acylneuraminate cytidylyltransferase OS=Homo sapiens OX=9606 GN=CMAS PE=1 SV=2";892020;344990;1802700;911360;764510;715750;476620;661360;644960;969040;1708200;1276300;616810;642100;915370;554520;469580;512780;1239200;520460;537260;877050;460250;561590;0;2172500;581230
"2039";"64225";"ATL2";"Isoform of Q8NHH9, Isoform 5 of Atlastin-2";"sp|Q8NHH9-5|ATLA2-5_HUMAN Isoform of Q8NHH9, Isoform 5 of Atlastin-2 OS=Homo sapiens OX=9606 GN=ATL2 PE=1 SV=2";565040;53368;670890;731670;520710;204970;180130;446310;528800;507170;1692400;1425700;478590;62619;433590;698020;274550;196290;716670;361760;276180;344900;185120;196090;0;1199100;289960
"2040";"90411";"MCFD2";"Isoform of Q8NI22, Isoform 2 of Multiple coagulation factor deficiency protein 2";"sp|Q8NI22-2|MCFD2-2_HUMAN Isoform of Q8NI22, Isoform 2 of Multiple coagulation factor deficiency protein 2 OS=Homo sapiens OX=9606 GN=MCFD2 PE=1 SV=1";0;1449900;0;0;199800;39435;132440;144210;84439;53034;79938;25948;116320;73014;121770;0;0;0;0;0;0;0;0;0;313810;0;0
"2041";"90480";"GADD45GIP1";"Growth arrest and DNA damage-inducible proteins-interacting protein 1";"sp|Q8TAE8|G45IP_HUMAN Growth arrest and DNA damage-inducible proteins-interacting protein 1 OS=Homo sapiens OX=9606 GN=GADD45GIP1 PE=1 SV=1";90824;77311;0;0;152980;0;90425;0;0;83531;0;109940;0;0;0;0;77097;0;0;78360;0;0;0;0;0;0;0
"2042";"55666";"NPLOC4";"Nuclear protein localization protein 4 homolog";"sp|Q8TAT6|NPL4_HUMAN Nuclear protein localization protein 4 homolog OS=Homo sapiens OX=9606 GN=NPLOC4 PE=1 SV=3";778710;495880;858170;406960;951560;331110;363490;305730;714520;282780;1253000;870220;1087700;236010;883540;455980;373600;524990;555150;576700;515260;534490;477390;736500;171570;1047300;464110
"2043";"9950";"GOLGA5";"Isoform of Q8TBA6, Isoform 2 of Golgin subfamily A member 5";"sp|Q8TBA6-2|GOGA5-2_HUMAN Isoform of Q8TBA6, Isoform 2 of Golgin subfamily A member 5 OS=Homo sapiens OX=9606 GN=GOLGA5 PE=1 SV=3";131130;0;64471;63432;136230;0;22714;36851;107160;65977;282360;46365;197880;0;55992;92687;0;0;162740;62607;0;0;0;0;0;94884;0
"2044";"153339";"TMEM167A";"Protein kish-A";"sp|Q8TBQ9|KISHA_HUMAN Protein kish-A OS=Homo sapiens OX=9606 GN=TMEM167A PE=1 SV=1";1007900;267190;1727000;1050500;83249;555590;62286;436930;591720;77176;3277300;872790;1170200;107530;208130;1245600;219470;537760;662080;1198600;369460;554240;846540;1027100;58424;1002500;95653
"2045";"79837";"PIP4K2C";"Isoform of Q8TBX8, Isoform 3 of Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma";"sp|Q8TBX8-3|PI42C-3_HUMAN Isoform of Q8TBX8, Isoform 3 of Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma OS=Homo sapiens OX=9606 GN=PIP4K2C PE=1 SV=3";445080;102540;187670;209990;271020;96054;160680;219600;205100;78261;763430;164460;216160;96950;264880;110370;145730;207470;256780;210480;207270;275670;81237;210830;0;0;113070
"2046";"51109";"RDH11";"Isoform of Q8TC12, Isoform 3 of Retinol dehydrogenase 11";"sp|Q8TC12-3|RDH11-3_HUMAN Isoform of Q8TC12, Isoform 3 of Retinol dehydrogenase 11 OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=2";919610;329890;1220400;1217600;505560;553170;361540;789000;699850;204400;1298800;804910;1070000;1029300;622430;1144500;596420;383540;1459100;662680;575350;792730;847840;669190;0;2643500;452640
"2047";"201595";"STT3B";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B";"sp|Q8TCJ2|STT3B_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens OX=9606 GN=STT3B PE=1 SV=1";1439400;757870;2193200;1571100;687570;926860;364190;1011700;710030;210570;3440600;1947900;1524600;181290;1296700;1621300;834760;899750;2131700;1344100;1228700;1142400;1575200;1921500;0;3381400;991300
"2048";"23299";"BICD2";"Protein bicaudal D homolog 2";"sp|Q8TD16|BICD2_HUMAN Protein bicaudal D homolog 2 OS=Homo sapiens OX=9606 GN=BICD2 PE=1 SV=1";3734100;1561500;3188300;1275600;2759100;1083600;1025200;1535700;956790;928020;3156800;3321200;1819400;2623200;1901400;625910;1280100;1355100;1963500;1281800;2644500;2060900;3615400;2615300;800810;4996600;839750
"2049";"54795";"TRPM4";"Isoform of Q8TD43, Isoform 2 of Transient receptor potential cation channel subfamily M member 4";"sp|Q8TD43-2|TRPM4-2_HUMAN Isoform of Q8TD43, Isoform 2 of Transient receptor potential cation channel subfamily M member 4 OS=Homo sapiens OX=9606 GN=TRPM4 PE=1 SV=1";0;0;132960;74217;0;40493;37083;0;79425;64466;127410;66372;79418;0;79043;92437;0;0;89268;79627;54843;0;0;56667;0;0;0
"2050";"140032";"RPS4Y2";"40S ribosomal protein S4, Y isoform 2";"sp|Q8TD47|RS4Y2_HUMAN 40S ribosomal protein S4, Y isoform 2 OS=Homo sapiens OX=9606 GN=RPS4Y2 PE=2 SV=3";95228;11945;78897;64219;0;50048;41171;30750;33493;0;222370;90089;61638;0;149340;97864;68625;28940;66653;45050;63949;0;0;0;0;52092;49097
"2051";"151636";"DTX3L";"E3 ubiquitin-protein ligase DTX3L";"sp|Q8TDB6|DTX3L_HUMAN E3 ubiquitin-protein ligase DTX3L OS=Homo sapiens OX=9606 GN=DTX3L PE=1 SV=1";252010;166030;250180;265870;395840;119530;197230;118540;164340;239600;768780;192270;239420;0;246030;270000;94688;94784;194350;107440;156780;136380;192560;0;0;271590;68102
"2052";"339403";"RXFP4";"Relaxin-3 receptor 2";"sp|Q8TDU9|RL3R2_HUMAN Relaxin-3 receptor 2 OS=Homo sapiens OX=9606 GN=RXFP4 PE=1 SV=1";0;0;0;0;0;0;0;0;0;0;0;0;0;487290;0;0;0;0;0;0;0;0;0;0;0;0;0
"2053";"54869";"EPS8L1";"Epidermal growth factor receptor kinase substrate 8-like protein 1";"sp|Q8TE68|ES8L1_HUMAN Epidermal growth factor receptor kinase substrate 8-like protein 1 OS=Homo sapiens OX=9606 GN=EPS8L1 PE=1 SV=3";5368200;3074400;7312800;2447700;2752500;2207200;2497800;2495900;4148100;3390800;8022700;3967800;4401000;2255900;3191800;3972800;1854500;3990200;5967600;2334000;3301000;5209900;3641800;4439400;1747400;9647400;3405000
"2054";"79711";"IPO4";"Importin-4";"sp|Q8TEX9|IPO4_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=2";2745400;4572900;12173000;1610800;4292700;4905000;1769400;1740600;1820500;298120;7905500;7066000;3528600;1373200;5181000;2138800;2421100;12412000;5852400;6127500;2512600;2834600;5185300;7479300;0;7573600;7781600
"2055";"9989";"PPP4R1";"Isoform of Q8TF05, Isoform 2 of Serine/threonine-protein phosphatase 4 regulatory subunit 1";"sp|Q8TF05-2|PP4R1-2_HUMAN Isoform of Q8TF05, Isoform 2 of Serine/threonine-protein phosphatase 4 regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PPP4R1 PE=1 SV=1";3188100;658680;3822600;1717800;654430;1013100;546870;1190600;1285500;442680;6349300;2405700;2441400;527770;2354100;1025300;771850;2592500;2239800;1491800;1156300;1966300;1419900;2052100;182470;4976900;1007900
"2056";"83658";"DYNLRB1";"Dynein light chain roadblock-type 1";"sp|Q9NP97|DLRB1_HUMAN Dynein light chain roadblock-type 1 OS=Homo sapiens OX=9606 GN=DYNLRB1 PE=1 SV=3";640120;1672000;532780;281700;1517200;190950;633950;461270;527110;748100;1611400;525010;308040;363020;514240;220460;0;0;375800;343790;0;0;0;99998;765710;564320;120910
"2057";"55854";"ZC3H15";"Zinc finger CCCH domain-containing protein 15";"sp|Q8WU90|ZC3HF_HUMAN Zinc finger CCCH domain-containing protein 15 OS=Homo sapiens OX=9606 GN=ZC3H15 PE=1 SV=1";117110;105410;123380;60368;266370;42133;58385;50302;83947;79828;146940;97296;82106;69922;66253;58827;33313;0;73880;70837;88256;0;0;0;88227;95110;0
"2058";"10848";"PPP1R13L";"RelA-associated inhibitor";"sp|Q8WUF5|IASPP_HUMAN RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4";7551000;1590300;5157200;2724600;4583200;1314700;1805100;3034900;4363000;4145700;8352100;4551800;4071700;418310;3887400;1721700;1718600;1216700;4570900;1770800;1561300;1448500;1028600;750190;331130;6143900;781320
"2059";"55746";"NUP133";"Nuclear pore complex protein Nup133";"sp|Q8WUM0|NU133_HUMAN Nuclear pore complex protein Nup133 OS=Homo sapiens OX=9606 GN=NUP133 PE=1 SV=2";354270;111550;138710;94880;104270;158490;0;96447;125930;107470;528140;159850;107780;0;78526;99638;69983;87226;125570;271830;81095;153340;109910;118440;0;132770;0
"2060";"10015";"PDCD6IP";"Programmed cell death 6-interacting protein";"sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1";46808000;13884000;51963000;32296000;37769000;19828000;16870000;31816000;29607000;24413000;68214000;34980000;45756000;8036700;40850000;28946000;22210000;24751000;48067000;28230000;22396000;37606000;21502000;30563000;3789100;84028000;20764000
"2061";"54751";"FBLIM1";"Isoform of Q8WUP2, Isoform 3 of Filamin-binding LIM protein 1";"sp|Q8WUP2-3|FBLI1-3_HUMAN Isoform of Q8WUP2, Isoform 3 of Filamin-binding LIM protein 1 OS=Homo sapiens OX=9606 GN=FBLIM1 PE=1 SV=2";657010;157690;687720;347240;626710;246330;235420;346980;234280;559420;746530;429740;265450;0;356190;193310;19955;184120;395330;249900;211500;165340;108790;247800;97701;0;262520
"2062";"55845";"BRK1";"Protein BRICK1";"sp|Q8WUW1|BRK1_HUMAN Protein BRICK1 OS=Homo sapiens OX=9606 GN=BRK1 PE=1 SV=1";439410;574670;209480;160880;149290;126090;120840;455970;206690;102170;961650;505010;237060;98949;236260;126390;156150;267520;238610;180160;291590;190950;0;244510;85991;279370;118160
"2063";"386618";"KCTD4";"BTB/POZ domain-containing protein KCTD4";"sp|Q8WVF5|KCTD4_HUMAN BTB/POZ domain-containing protein KCTD4 OS=Homo sapiens OX=9606 GN=KCTD4 PE=1 SV=2";105610;0;348690;0;158170;179310;140300;0;0;0;212710;150520;0;142550;149740;0;117650;532420;125580;145280;140750;436060;524920;939390;194350;496050;456170
"2064";"79983";"POF1B";"Protein POF1B";"sp|Q8WVV4|POF1B_HUMAN Protein POF1B OS=Homo sapiens OX=9606 GN=POF1B PE=1 SV=3";50517000;12672000;73105000;32153000;24136000;39388000;22442000;19339000;26602000;23630000;51713000;43586000;33581000;10934000;21171000;27630000;15489000;39599000;46003000;29006000;26997000;96774000;55026000;107560000;5409400;101880000;56103000
"2065";"134510";"UBLCP1";"Ubiquitin-like domain-containing CTD phosphatase 1";"sp|Q8WVY7|UBCP1_HUMAN Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens OX=9606 GN=UBLCP1 PE=1 SV=2";215660;117640;222850;0;130480;100610;93061;193550;148020;0;380920;171010;191140;0;118130;112930;98000;73377;248970;71784;73659;0;64774;143510;0;164910;0
"2066";"55287";"TMEM40";"Isoform of Q8WWA1, Isoform 2 of Transmembrane protein 40";"sp|Q8WWA1-2|TMM40-2_HUMAN Isoform of Q8WWA1, Isoform 2 of Transmembrane protein 40 OS=Homo sapiens OX=9606 GN=TMEM40 PE=1 SV=2";11206000;2239200;8466900;10908000;7044500;5418500;4966100;4789900;12598000;4008900;12415000;9228200;9307900;872880;5274900;8610700;4336300;2761600;6236000;3854000;3548900;7697500;3450500;9389100;766470;13092000;4639500
"2067";"23022";"PALLD";"Isoform of Q8WX93, Isoform 7 of Palladin";"sp|Q8WX93-7|PALLD-7_HUMAN Isoform of Q8WX93, Isoform 7 of Palladin OS=Homo sapiens OX=9606 GN=PALLD PE=1 SV=3";279600;224190;355320;212410;307510;96946;189060;447490;221980;262970;0;262180;225790;0;273850;0;217940;0;429030;239170;129760;0;0;0;274630;475630;0
"2068";"23224";"SYNE2";"Isoform of Q8WXH0, Isoform 2 of Nesprin-2";"sp|Q8WXH0-2|SYNE2-2_HUMAN Isoform of Q8WXH0, Isoform 2 of Nesprin-2 OS=Homo sapiens OX=9606 GN=SYNE2 PE=1 SV=3";1548200;554790;2083500;0;2131300;1302300;1710300;2475800;1660200;4139400;2079100;693610;916730;469820;1968100;1013600;906920;992510;1466400;1465900;1398700;1287300;477740;990480;2937400;1474800;0
"2069";"26027";"ACOT11";"Isoform of Q8WXI4, Isoform 2 of Acyl-coenzyme A thioesterase 11";"sp|Q8WXI4-2|ACO11-2_HUMAN Isoform of Q8WXI4, Isoform 2 of Acyl-coenzyme A thioesterase 11 OS=Homo sapiens OX=9606 GN=ACOT11 PE=1 SV=1";542250;0;0;0;0;0;0;0;0;0;765980;231730;287910;0;0;186970;0;0;261980;0;0;0;0;0;0;0;0
"2070";"94025";"MUC16";"Mucin-16";"sp|Q8WXI7|MUC16_HUMAN Mucin-16 OS=Homo sapiens OX=9606 GN=MUC16 PE=1 SV=3";2552200;3961800;7108400;1350000;1145500;783840;1690900;1842000;1828200;2731800;6516700;1849600;15832000;2937000;2566800;1113500;1425600;6224000;1688500;1312900;7048000;3821300;5228300;12056000;1038700;7482500;1767300
"2071";"124641";"OVCA2";"Esterase OVCA2";"sp|Q8WZ82|OVCA2_HUMAN Esterase OVCA2 OS=Homo sapiens OX=9606 GN=OVCA2 PE=1 SV=1";0;0;0;0;0;0;0;0;0;0;0;102960;141910;0;102650;111350;0;190960;125050;0;0;272790;0;199530;0;0;0
"2072";"6397";"SEC14L1";"Isoform of Q92503, Isoform 3 of SEC14-like protein 1";"sp|Q92503-3|S14L1-3_HUMAN Isoform of Q92503, Isoform 3 of SEC14-like protein 1 OS=Homo sapiens OX=9606 GN=SEC14L1 PE=1 SV=2";42609;0;319370;0;0;34253;0;13588;0;126000;286910;58331;28559;0;39267;0;0;88759;36185;49852;157020;0;0;110340;0;142280;48976
"2073";"10447";"FAM3C";"Protein FAM3C";"sp|Q92520|FAM3C_HUMAN Protein FAM3C OS=Homo sapiens OX=9606 GN=FAM3C PE=1 SV=1";4069700;760360;3691700;1306500;1115500;601040;848860;2769200;1495700;1962500;14329000;1258200;3455000;599510;4515300;2131900;1170100;584090;4179500;3090600;3763500;712620;0;141950;0;4902000;343020
"2074";"23190";"UBXN4";"UBX domain-containing protein 4";"sp|Q92575|UBXN4_HUMAN UBX domain-containing protein 4 OS=Homo sapiens OX=9606 GN=UBXN4 PE=1 SV=2";403540;105940;148440;259890;144830;69253;139600;169740;200250;152760;255480;0;204520;0;134940;134390;76389;0;241150;98399;72102;0;66135;0;0;294500;0
"2075";"9794";"MAML1";"Mastermind-like protein 1";"sp|Q92585|MAML1_HUMAN Mastermind-like protein 1 OS=Homo sapiens OX=9606 GN=MAML1 PE=1 SV=3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2076";"10808";"HSPH1";"Isoform of Q92598, Isoform Beta of Heat shock protein 105 kDa";"sp|Q92598-2|HS105-2_HUMAN Isoform of Q92598, Isoform Beta of Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1";2570800;930110;2144400;1413900;2276700;598930;1081400;1463100;1299200;1249600;2708500;2030000;2285400;594170;1669300;1466500;803880;974580;2257400;1220400;991090;1645600;1478400;1141600;560930;4120100;574280
"2077";"23185";"LARP4B";"La-related protein 4B";"sp|Q92615|LAR4B_HUMAN La-related protein 4B OS=Homo sapiens OX=9606 GN=LARP4B PE=1 SV=3";0;107890;210180;210690;0;125030;0;122190;139860;0;413060;151500;191150;0;0;0;69863;0;190450;160450;0;0;0;0;0;258150;0
"2078";"10985";"GCN1";"eIF-2-alpha kinase activator GCN1";"sp|Q92616|GCN1_HUMAN eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6";6625400;1254600;4887300;3382500;2514300;2419400;942510;1843200;2271600;1159700;9302100;4217100;3828300;230760;3047700;3891700;1668100;1214600;5177500;3216000;3730300;5217400;2227300;5387200;261160;4995800;1765800
"2079";"23165";"NUP205";"Nuclear pore complex protein Nup205";"sp|Q92621|NU205_HUMAN Nuclear pore complex protein Nup205 OS=Homo sapiens OX=9606 GN=NUP205 PE=1 SV=3";437180;111460;268500;250870;145740;115930;48105;143110;115230;0;1209200;461380;193850;0;111200;313750;109140;152310;179830;281420;103460;235050;183590;178830;0;405760;128540
"2080";"10541";"ANP32B";"Isoform of Q92688, Isoform 2 of Acidic leucine-rich nuclear phosphoprotein 32 family member B";"sp|Q92688-2|AN32B-2_HUMAN Isoform of Q92688, Isoform 2 of Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Homo sapiens OX=9606 GN=ANP32B PE=1 SV=1";828650;542890;1002500;471250;695940;354690;174840;416760;205240;81955;2105700;969190;467510;165550;743530;213510;333990;302700;570350;504040;631310;495290;377110;488920;112110;986810;283380
"2081";"5875";"RABGGTA";"Geranylgeranyl transferase type-2 subunit alpha";"sp|Q92696|PGTA_HUMAN Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens OX=9606 GN=RABGGTA PE=1 SV=2";1918400;588910;2057700;1366300;1323500;949200;739500;1098900;1220900;469180;1753300;1121700;2041900;689030;897970;1221300;846550;1496900;1983500;829600;1103400;1476000;969760;1784500;0;2241400;1089800
"2082";"10552";"ARPC1A";"Actin-related protein 2/3 complex subunit 1A";"sp|Q92747|ARC1A_HUMAN Actin-related protein 2/3 complex subunit 1A OS=Homo sapiens OX=9606 GN=ARPC1A PE=1 SV=2";1893200;1635700;2064800;829480;987290;863100;458570;1248100;1026800;287610;3097100;1307100;1409100;423630;1537900;1185700;609000;715780;1102200;1210500;887810;1925300;471740;2047600;0;3174600;470720
"2083";"8027";"STAM";"Isoform of Q92783, Isoform 2 of Signal transducing adapter molecule 1";"sp|Q92783-2|STAM1-2_HUMAN Isoform of Q92783, Isoform 2 of Signal transducing adapter molecule 1 OS=Homo sapiens OX=9606 GN=STAM PE=1 SV=3";649350;183640;604380;381000;453900;218410;203860;302190;436860;0;928470;343440;400990;179520;416690;310600;200070;195140;604430;238440;389400;383440;228730;346990;49997;679160;219340
